Year,Adjusted_Total,Runtime(Mins),Censor,Total_Gross,main_genre,side_genre,dir_numeric,Rating,discrete
2008,0.9846611163363175,114,18,2.12,5,7.7,10.979999999999999,7.9,1
1999,0.984541497823803,109,0,1.64,3,2.1,1.64,5.9,0
2018,0.9836450753696466,152,16,2.47,5,7.7,7.516666666666667,6.7,1
2017,0.9791139358850356,117,18,2.4,5,5.0,20.836363636363636,7.2,1
2013,0.974428408666117,116,9,2.27,10,8.52,2.27,6.8,1
2003,0.9730464326160815,186,1,1.79,2,5.1,1.79,7.9,1
2005,0.972903776402816,104,16,1.9,10,5.6,12.9975,7.3,1
2009,0.9695297314682315,155,16,2.08,10,5.0,2.426666666666667,7.8,1
2008,0.9660826047073304,99,18,2.08,2,5.7,37.10999999999999,6.9,1
1971,0.963161144268368,112,4,0.39,6,10.8,0.39,7.4,1
2008,0.9614379768000834,167,1,2.07,2,0.53,2.07,7.2,1
2018,0.9597508630124892,98,9,2.41,3,5.0,2.41,6.8,1
1997,0.959401931263628,103,18,1.54,5,5.0,5.8149999999999995,7.3,1
2017,0.9546360874879096,133,16,2.34,3,1.5,2.34,7.2,1
1970,0.9529942047649712,140,0,0.37,10,8.52,0.205,7.9,1
2013,0.9443799555354438,180,16,2.2,5,5.5,2.2,7.7,1
2019,0.9426677431940986,104,18,2.41,6,10.3,2.41,6.6,1
2013,0.940087319373919,104,16,2.19,6,5.5,33.698750000000004,5.8,0
1988,0.9386230709604682,103,1,1.11,2,10.0,23.064999999999998,7.2,1
1988,0.9386230709604682,86,1,1.11,0,2.1,5.58,8.1,1
2014,0.9377527866816577,149,4,2.22,2,5.7,2.22,6.9,1
2017,0.9342378804903049,121,17,2.29,5,8.5,11.3675,7.0,1
2020,0.9234531997910961,105,17,2.39,5,5.5,24.515,5.0,0
1993,0.9137582924718779,94,1,1.32,5,9.1,2.205,7.9,1
2018,0.9119624382981744,111,9,2.29,1,2.53,4.166666666666667,6.9,1
2002,0.9117442668519805,98,18,1.64,5,9.7,11.234166666666665,6.8,1
2004,0.9106150180887671,179,4,1.72,6,2.7,2.66,7.0,1
2006,0.9077756190318713,127,0,1.83,5,1.5,0.7966666666666667,7.5,1
1964,0.9027404621171414,95,16,0.28,2,1.5,27.401428571428575,8.4,1
2012,0.8972363161480396,120,18,2.06,5,5.5,2.426666666666667,7.4,1
2016,0.8916258004841446,118,18,2.14,2,5.7,3.355454545454545,7.3,1
2019,0.8879069614317858,154,1,2.27,1,5.0,1.85,7.9,1
2016,0.8874593247809476,118,16,2.13,6,8.7,1.68,7.6,1
2011,0.8846836366869562,102,16,1.99,5,8.5,22.919999999999998,6.7,1
1973,0.8783783783783783,116,0,0.39,2,4.0,0.39,7.3,1
2005,0.8756133987625344,106,9,1.71,2,5.0,1.71,7.4,1
1997,0.8721835738760253,137,20,1.4,5,5.5,63.60142857142858,6.8,1
2001,0.8697289156626508,108,18,1.54,1,10.4,4.48,6.9,1
2013,0.8628198684664736,120,18,2.01,5,5.5,18.498,6.6,1
2007,0.8584832899201762,96,1,1.78,6,2.2,26.435000000000002,7.0,1
2015,0.8522595425644572,119,18,2.02,2,5.6,2.02,7.0,1
2009,0.8483385150347026,103,18,1.82,6,10.4,1.82,7.2,1
2020,0.8461767813985357,93,3,2.19,0,2.2,2.19,5.6,0
2012,0.8449701229743672,106,16,1.94,1,10.4,8.105,6.8,1
2001,0.8414909638554218,128,16,1.49,5,5.5,1.49,7.1,1
2016,0.8374616163425843,145,16,2.01,5,8.53,0.83,8.1,1
2001,0.8358433734939761,113,4,1.48,5,9.5,5.603333333333334,8.0,1
2015,0.8353831159790225,139,4,1.98,2,5.7,0.9775,7.3,1
2015,0.8353831159790225,101,14,1.98,2,5.0,19.540000000000003,7.0,1
2015,0.8353831159790225,125,18,1.98,5,0.57,7.516666666666667,6.4,0
2003,0.8317100792751981,178,3,1.53,10,5.0,1.6,8.0,1
2005,0.8295284830381906,99,18,1.62,2,10.0,1.62,6.8,1
2010,0.8254779173192145,105,18,1.8,5,8.5,3.456666666666667,5.4,0
2017,0.8240875627032385,104,16,2.02,5,5.0,2.75,7.2,1
2010,0.8117199520305609,97,18,1.77,2,5.7,13.933333333333332,6.3,0
2013,0.8070155983666518,123,18,1.88,2,5.8,3.355454545454545,7.2,1
2008,0.803520627953693,134,0,1.73,1,2.53,59.36888888888888,7.2,1
2010,0.8025479751714585,90,8,1.75,2,5.7,61.743333333333325,7.7,1
2011,0.8002163547922216,100,18,1.8,1,2.6,1.8,6.7,1
2009,0.7924041074499968,122,18,1.7,10,5.0,3.595,6.6,1
2014,0.7899088788714864,102,18,1.87,5,5.0,14.870000000000001,6.4,0
2015,0.7889729428690768,132,16,1.87,1,10.4,58.7425,6.9,1
2004,0.7888467307861994,114,18,1.49,6,7.7,40.076,6.4,0
2019,0.782296882318754,137,1,2.0,5,5.5,4.611666666666666,7.9,1
2011,0.7735424762991476,112,18,1.74,5,9.7,2.13,7.5,1
2011,0.7690968298836351,121,18,1.73,5,8.3,8.6825,7.3,1
2014,0.7687883206128905,129,9,1.82,1,2.53,1.82,7.2,1
2014,0.7687883206128905,102,14,1.82,2,8.0,18.791818181818183,5.3,0
2014,0.7645642089611713,124,18,1.81,5,5.0,1.56,6.7,1
2004,0.7623753639812935,129,18,1.44,5,2.5,2.07,7.4,1
2015,0.7510009830518485,107,18,1.78,5,1.5,1.78,7.4,1
2016,0.7499656265754487,91,4,1.8,6,10.3,0.5525,6.3,0
2006,0.7440783762556321,106,9,1.5,2,5.5,1.5,7.0,1
2016,0.7416326751690548,184,1,1.78,1,5.3,1.4300000000000002,7.9,1
2017,0.7343354519137768,88,18,1.8,6,8.52,58.569,6.2,0
2008,0.7338512093449914,137,0,1.58,10,5.0,0.6033333333333334,7.0,1
2013,0.7297481474592066,99,18,1.7,5,8.5,0.83,6.8,1
2019,0.7275361005564412,118,4,1.86,10,5.5,1.4500000000000002,7.8,1
2012,0.7273711883336048,134,1,1.67,2,5.1,1.535,7.8,1
2017,0.7098576035166508,107,4,1.74,1,5.1,18.7875,7.1,1
2000,0.7084785133565623,114,18,1.22,10,8.52,1.22,7.9,1
2013,0.6996996943285334,186,1,1.63,1,5.3,1.915,8.2,1
2011,0.6979664872354377,90,18,1.57,2,5.7,1.0050000000000001,6.7,1
2008,0.696694186087017,130,9,1.5,5,5.0,1.5,8.0,1
2008,0.6874049302725235,106,0,1.48,2,5.5,1.48,7.1,1
2009,0.6851964929126444,96,18,1.47,2,5.0,1.47,6.4,0
1995,0.6824893361041233,121,18,1.04,3,5.8,3.355454545454545,7.5,1
2009,0.6758740916485267,98,18,1.45,1,0.53,83.80999999999999,7.1,1
2012,0.6751049951599326,137,18,1.55,1,2.53,26.125,7.5,1
2018,0.6730203147266003,160,4,1.69,6,10.8,1.69,1.9,0
2003,0.668629671574179,81,18,1.23,10,8.52,27.390909090909098,7.1,1
2002,0.6671299513551077,107,4,1.2,6,5.4,1.2,7.3,1
2017,0.6649815481219201,137,4,1.63,2,5.0,1.63,7.2,1
2018,0.6610732085480217,126,16,1.66,5,5.0,1.66,8.4,1
2018,0.6610732085480217,140,4,1.66,1,2.7,1.66,7.9,1
2017,0.6527426239233571,92,18,1.6,5,7.3,29.703333333333333,6.8,1
2006,0.6498284485965854,105,16,1.31,5,9.2,59.36888888888888,6.0,0
2017,0.6486629825238361,108,18,1.59,1,2.53,33.805,7.0,1
2013,0.6481880603902365,137,1,1.51,0,5.1,0.98,8.0,1
2004,0.645901350039707,210,1,1.22,5,0.5,1.5766666666666669,8.2,1
1998,0.6441388477071723,118,18,1.05,5,0.5,8.407499999999999,6.9,1
2011,0.6357274374182649,83,9,1.43,5,5.5,1.43,6.5,0
2004,0.6353128033177445,84,12,1.2,6,10.6,43.248000000000005,7.1,1
2002,0.6282140375260598,117,18,1.13,1,2.7,3.5066666666666664,7.3,1
2015,0.6244277836610875,102,20,1.48,2,5.7,23.993333333333336,6.8,1
2007,0.6221592382005772,111,18,1.29,10,8.52,3.156,6.5,0
2016,0.6208048797763437,99,18,1.49,5,9.2,5.8149999999999995,7.1,1
2016,0.6166384040731467,162,16,1.48,2,5.0,1.48,7.3,1
2013,0.6138469710980384,146,4,1.43,3,2.7,1.85,8.1,1
2017,0.6119462099281473,151,16,1.5,2,5.0,1.4300000000000002,7.2,1
2018,0.6093024151075139,121,16,1.53,6,10.4,10.955,6.2,0
2011,0.6046079125096786,109,18,1.36,1,8.52,44.49142857142857,7.1,1
2001,0.5986445783132532,98,18,1.06,2,5.9,1.06,7.9,1
2014,0.5955997428924041,112,18,1.41,10,5.0,1.41,7.1,1
2004,0.5876643430689138,140,18,1.11,6,5.9,1.11,8.0,1
2009,0.5873112796394095,105,18,1.26,6,10.3,22.1025,7.1,1
2011,0.5868253268476292,92,9,1.32,5,2.5,0.8250000000000001,6.9,1
2013,0.5837985179673653,85,18,1.36,5,5.0,3.313333333333333,7.1,1
2016,0.5833065984475712,151,4,1.4,5,5.5,1.535,7.4,1
2006,0.580381133479393,125,18,1.17,1,10.3,23.686666666666667,7.0,1
1997,0.5793790883605026,89,8,0.93,5,0.52,0.93,8.2,1
2014,0.5744791846338083,120,18,1.36,2,5.0,1.4300000000000002,7.2,1
2007,0.5739298398904549,113,0,1.19,5,5.0,1.19,7.9,1
2018,0.5734610965717778,114,18,1.44,1,2.7,27.390909090909098,6.8,1
2004,0.5717815229859702,101,18,1.08,5,8.5,0.92,7.7,1
2017,0.5711497959329375,101,9,1.4,5,5.5,13.9725,6.2,0
2013,0.5709206094827911,130,9,1.33,5,9.0,2.7199999999999998,7.7,1
2016,0.5666406956347835,142,4,1.36,6,8.52,1.36,6.9,1
2015,0.5653602906120657,108,8,1.34,0,5.2,1.34,7.7,1
1986,0.5565270280544362,83,16,0.61,1,10.4,15.18,7.0,1
2013,0.5537500648366921,95,18,1.29,3,2.7,84.67,7.1,1
2011,0.5512601555235305,116,18,1.24,2,5.0,1.24,6.5,0
2004,0.5506044295420452,100,4,1.04,0,5.5,0.78,7.4,1
2016,0.5458083171187988,105,18,1.31,9,8.5,1.56,6.1,0
1987,0.5456545654565457,100,1,0.62,5,0.52,70.61333333333334,7.0,1
2018,0.5455845154884275,139,4,1.37,2,10.1,1.37,8.2,1
2005,0.5376573501173457,116,9,1.05,5,1.51,1.05,7.7,1
2014,0.5364621797683357,99,18,1.27,6,10.4,12.64,7.2,1
2007,0.5353463212423571,153,1,1.11,5,0.52,1.11,8.1,1
2011,0.5334775698614811,100,18,1.2,6,10.8,64.11333333333333,7.5,1
2011,0.5290319234459687,106,18,1.19,1,10.4,17.435,7.0,1
2005,0.5171751653509706,104,16,1.01,5,8.5,113.70333333333332,7.0,1
2016,0.5166429871964202,136,4,1.24,10,8.52,1.24,8.1,1
2007,0.5160545619183081,159,4,1.07,2,8.5,1.07,7.4,1
2010,0.5136307041097335,112,16,1.12,1,10.4,1.12,7.1,1
2015,0.5105119042094026,137,17,1.21,10,2.53,63.79,6.4,0
2008,0.506264441889899,104,18,1.09,2,5.0,55.821538461538466,5.6,0
2006,0.4960522508370881,113,18,1.0,1,2.53,39.17,6.9,1
2014,0.4942210632511438,114,18,1.17,3,8.52,15.070000000000002,6.4,0
2018,0.48983135332172684,113,18,1.23,3,8.3,1.23,5.8,0
2011,0.4890211057063577,88,18,1.1,6,8.6,18.791818181818183,6.1,0
1997,0.48593084830235705,81,16,0.78,0,10.4,0.495,8.0,1
1993,0.4845687914623594,107,18,0.7,2,7.0,0.7,7.0,1
2018,0.481866615869341,121,0,1.21,6,7.7,1.21,6.5,0
1984,0.48130916091769615,117,1,0.5,0,3.8,5.58,8.0,1
2013,0.4807752500907715,130,1,1.12,5,2.5,1.12,7.8,1
1972,0.47827819848545233,102,0,0.2,2,2.9,0.115,7.8,1
2010,0.4769427966733239,113,18,1.04,10,5.0,1.0750000000000002,7.3,1
2020,0.4752499731142461,116,16,1.23,6,8.7,1.68,5.5,0
2014,0.473100504992548,120,18,1.12,3,2.7,39.352,6.9,1
2010,0.4723568082437728,95,1,1.03,5,9.7,0.54,7.0,1
2014,0.46887639334082887,103,18,1.11,6,10.4,1.0750000000000002,6.4,0
2015,0.46832083774581573,113,18,1.11,5,1.5,27.88,6.6,1
2007,0.4678251636081859,108,9,0.97,10,5.7,13.9725,6.6,1
2007,0.4678251636081859,101,18,0.97,3,2.7,4.693333333333333,6.8,1
1988,0.46508350362906076,124,4,0.55,0,5.5,0.55,8.0,1
2013,0.46360470544467247,144,4,1.08,10,8.52,1.4300000000000002,8.0,1
2013,0.46360470544467247,114,18,1.08,3,2.0,1.08,7.0,1
2010,0.46318483138467037,118,18,1.01,5,5.5,1.2225000000000001,7.6,1
2003,0.4620611551528878,116,18,0.85,6,10.3,0.54,7.5,1
2012,0.46168470636743786,112,18,1.06,2,5.7,1.06,6.4,0
2014,0.46042817003739045,140,18,1.09,10,5.0,0.7200000000000001,7.6,1
2016,0.4541458516484662,148,4,1.09,10,8.52,1.09,7.0,1
2011,0.4534559343822589,88,18,1.02,6,2.2,1.02,6.6,1
2012,0.45297367417182577,122,4,1.04,9,8.5,1.4500000000000002,8.1,1
2011,0.44456464155123426,91,8,1.0,0,2.7,0.525,7.4,1
2013,0.4421415246370487,104,18,1.03,1,5.7,1.03,6.4,0
2011,0.44011899513572184,159,4,0.99,5,0.52,0.9775,7.7,1
2013,0.43784888847552395,137,18,1.02,5,5.5,20.882499999999997,6.3,0
2006,0.4365259807366375,90,1,0.88,0,5.8,0.495,7.7,1
2013,0.43355625231399925,96,18,1.01,5,5.0,80.94,7.9,1
2013,0.43355625231399925,91,11,1.01,5,9.7,59.527142857142856,6.9,1
2011,0.4312277023046972,91,9,0.97,5,5.0,20.99,6.6,1
1972,0.4304503786369071,93,16,0.18,2,10.0,5.4433333333333325,6.0,0
1993,0.42918950100951836,94,18,0.62,5,7.7,50.385555555555555,6.7,1
2002,0.42807505211952745,97,18,0.77,10,5.7,7.982000000000001,7.0,1
1973,0.4279279279279279,72,1,0.19,0,7.5,0.19,7.7,1
1975,0.4273768968720966,115,1,0.23,5,9.0,50.885000000000005,7.4,1
2000,0.423925667828107,88,4,0.73,6,10.3,0.4366666666666667,6.5,0
2001,0.4235692771084338,106,4,0.75,5,8.7,50.385555555555555,7.4,1
2002,0.4225156358582349,103,18,0.76,10,5.5,48.78666666666667,7.0,1
2007,0.4195957652980636,95,9,0.87,5,5.5,2.07,6.6,1
2007,0.4195957652980636,122,18,0.87,1,0.53,17.906666666666666,7.6,1
2002,0.4169562195969423,97,16,0.75,10,5.5,0.63,7.3,1
2020,0.41342883840019784,109,7,1.07,6,2.2,1.07,6.9,1
2018,0.4101839787978689,105,9,1.03,5,5.0,1.03,6.8,1
1994,0.40479001517962543,102,1,0.6,2,10.4,2.07,8.0,1
2012,0.4007074809981536,125,1,0.92,2,5.8,0.92,8.1,1
2006,0.3968418006696705,178,4,0.8,6,10.8,1.5933333333333335,7.1,1
2017,0.39572521575353525,125,18,0.97,2,5.9,14.184545454545455,6.9,1
2014,0.3886182719581644,94,16,0.92,8,9.0,0.655,6.8,1
2003,0.3859569648924122,101,16,0.71,6,5.5,0.83,8.4,1
2016,0.38331576469411827,80,1,0.92,0,5.1,0.92,7.5,1
2014,0.3801700486547261,160,4,0.9,6,10.4,0.9,8.0,1
2013,0.37775198221417755,140,4,0.88,5,5.5,0.88,7.6,1
2005,0.3737998719863451,122,1,0.73,5,5.0,5.66,8.1,1
2006,0.37203918812781606,180,4,0.75,5,7.5,9.52125,6.8,1
2004,0.37059913526868427,105,0,0.7,5,5.0,0.365,7.6,1
2004,0.37059913526868427,95,18,0.7,1,10.4,0.7,6.9,1
2021,0.36904488416142384,148,17,1.0,6,8.6,146.73777777777778,5.7,0
2010,0.36687907436409534,141,18,0.8,6,5.2,0.41000000000000003,7.5,1
2000,0.36585365853658547,106,16,0.63,10,9.7,20.79,6.9,1
2014,0.3632736020478493,93,8,0.86,0,5.2,0.86,8.0,1
1997,0.36133319489149623,94,15,0.58,2,2.9,28.47,6.1,0
2004,0.36001058854672197,141,9,0.68,5,5.0,1.4233333333333336,8.0,1
2015,0.35862406494048943,97,9,0.85,5,5.0,0.85,7.6,1
1996,0.3570290086069494,91,18,0.56,2,10.4,29.285555555555554,6.9,1
2007,0.3568975474949047,122,0,0.74,5,5.0,0.44333333333333336,7.7,1
2019,0.35203359704343934,143,4,0.9,2,5.7,6.6450000000000005,8.2,1
2005,0.3481971410283763,120,0,0.68,1,10.4,0.68,7.6,1
1995,0.34780706551460133,115,18,0.53,10,8.52,37.132,6.7,1
2005,0.34307659483678254,90,18,0.67,2,5.7,60.65,6.7,1
2015,0.3417476383550547,101,18,0.81,2,5.7,0.63,6.5,0
1995,0.34124466805206166,83,4,0.52,0,6.1,0.78,7.9,1
2013,0.3391182567604548,117,0,0.79,5,5.0,1.6,6.9,1
2011,0.337869127578938,123,4,0.76,5,2.57,0.76,6.1,0
2009,0.335606445508234,105,18,0.72,2,10.4,0.72,6.8,1
2009,0.335606445508234,138,1,0.72,2,5.7,2.275,7.6,1
2013,0.3348256205989301,90,16,0.78,6,10.4,7.192000000000002,5.7,0
1975,0.33446887581294515,107,0,0.18,1,5.0,0.164,8.0,1
1991,0.3304166921617818,119,1,0.45,0,5.7,0.98,7.6,1
1967,0.3297526854858855,88,1,0.11,2,0.5,46.03000000000001,7.5,1
2014,0.32525659718237676,103,1,0.77,0,5.1,9.985,7.7,1
2012,0.32230819123764526,109,18,0.74,10,5.8,11.234166666666665,5.1,0
2013,0.32194771211435586,100,18,0.75,5,5.0,0.75,6.2,0
2009,0.32162284361205756,120,9,0.69,3,10.3,0.69,6.5,0
2018,0.31858949809543213,97,16,0.8,5,8.1,0.63,6.9,1
2004,0.31765640165887227,90,18,0.6,10,5.0,0.6,7.2,1
1979,0.3169135377196004,162,1,0.23,5,7.5,0.164,8.1,1
2012,0.3135971590420332,124,18,0.72,3,5.7,12.137500000000001,6.0,0
2015,0.31221389183054377,163,4,0.74,10,5.5,0.74,8.2,1
1997,0.31149413352715194,90,4,0.5,5,8.5,0.5,7.2,1
2011,0.31119524908586393,86,0,0.7,6,8.2,0.7,6.1,0
1966,0.30808729139922986,205,0,0.1,1,2.53,0.164,8.1,1
2018,0.3066423919168534,110,18,0.77,10,5.8,0.77,7.0,1
1978,0.3065917220235054,109,16,0.2,2,2.9,48.604000000000006,7.4,1
2003,0.30441676104190263,99,4,0.56,5,5.0,0.56,3.6,0
2012,0.30053061074861515,107,18,0.69,10,5.5,54.906666666666666,5.7,0
2012,0.30053061074861515,115,3,0.69,5,5.0,4.8566666666666665,8.3,1
2014,0.2999119272720617,160,4,0.71,6,10.8,1.57,7.2,1
2003,0.29898074745186864,93,18,0.55,2,5.7,0.55,7.5,1
1989,0.2984673299273999,110,0,0.37,2,10.4,3.355454545454545,7.5,1
2015,0.29533746524510895,88,18,0.7,2,10.4,3.3000000000000003,7.1,1
2008,0.29261155815654716,288,18,0.63,6,5.2,75.19000000000001,7.3,1
2004,0.2911850348539663,95,9,0.55,5,8.51,0.55,6.1,0
2009,0.28899443918764595,127,18,0.62,3,1.2,19.93,7.1,1
2016,0.28748682352058863,104,9,0.69,2,5.0,74.67333333333333,7.6,1
2018,0.2867305482858889,148,4,0.72,5,9.7,0.72,7.5,1
2008,0.27867767443480684,155,1,0.6,2,5.7,0.6,7.4,1
2001,0.27673192771084343,113,8,0.49,6,2.5,8.799999999999999,7.3,1
2016,0.2749873964109979,163,18,0.66,3,5.7,0.515,7.0,1
1986,0.2737018170759522,149,1,0.3,5,5.0,0.164,7.9,1
2003,0.2718006795016987,110,0,0.5,5,5.0,0.7200000000000001,7.9,1
2003,0.2718006795016987,84,4,0.5,6,10.3,0.4366666666666667,5.8,0
1960,0.27049873203719355,101,0,0.08,5,8.7,0.08,7.6,1
2014,0.27034314571002743,95,18,0.64,2,0.53,7.66,6.9,1
2015,0.27002282536695676,94,18,0.64,5,9.7,1.945,7.4,1
2015,0.27002282536695676,122,18,0.64,1,2.53,0.64,6.8,1
2010,0.2659873289139691,101,18,0.58,10,5.5,0.58,6.3,0
2006,0.2579471704352858,100,18,0.52,10,5.0,11.78,6.9,1
2012,0.256975449770555,112,18,0.59,5,5.5,12.712,5.8,0
2009,0.25636603476323433,129,18,0.55,10,5.5,12.138,7.8,1
2008,0.25545453489857295,113,18,0.55,6,1.5,6.936666666666667,7.5,1
2014,0.2534466991031507,97,9,0.6,5,9.5,8.945,6.0,0
2011,0.24006490643766648,129,18,0.54,6,1.5,68.11,6.7,1
2006,0.23810508040180228,87,4,0.48,6,3.4,0.48,4.8,0
1988,0.23676978366570364,142,0,0.28,2,10.4,0.2275,8.1,1
2007,0.23632405171959905,85,18,0.49,10,5.5,27.390909090909098,6.6,1
2015,0.2362699721960872,118,18,0.56,5,7.3,12.712,5.6,0
2017,0.23253955977269597,127,18,0.57,5,5.0,0.7200000000000001,7.6,1
2001,0.23155120481927716,98,18,0.41,5,5.0,0.41,7.1,1
1997,0.23050565881009244,119,1,0.37,5,9.5,19.93,7.7,1
2010,0.22929942147755958,105,16,0.5,2,5.5,0.255,6.7,1
2002,0.22793606671299513,101,18,0.41,2,10.4,0.41,6.7,1
2014,0.22387791754111647,133,4,0.53,10,5.7,0.9775,7.6,1
2006,0.22322351287668965,132,18,0.45,6,7.7,40.076,6.4,0
2013,0.22321708039928673,93,18,0.52,2,10.4,4.693333333333333,6.1,0
2008,0.22294213954784547,150,18,0.48,6,1.5,0.48,7.3,1
2004,0.22235948116121057,77,9,0.42,5,8.51,0.43,6.8,1
2013,0.21892444423776197,112,9,0.51,3,1.2,3.456666666666667,7.1,1
2008,0.21829751164059866,97,18,0.47,6,10.3,0.47,7.1,1
2006,0.21826299036831875,84,18,0.44,3,2.8,7.356666666666668,6.5,0
1969,0.21808268968650613,127,13,0.08,10,8.52,0.08,8.2,1
2003,0.217440543601359,106,18,0.4,5,5.5,0.4,7.4,1
2010,0.215541456188906,97,18,0.47,2,5.7,0.33499999999999996,7.3,1
2014,0.21542969423767808,91,18,0.51,2,5.8,0.51,7.0,1
1998,0.21471294923572412,127,18,0.35,2,10.2,0.2275,8.0,1
2001,0.2146084337349398,100,18,0.38,5,8.5,0.92,6.4,0
2016,0.21249026086304382,99,16,0.51,5,8.0,0.51,7.0,1
2009,0.20975402844264626,98,18,0.45,1,5.3,74.7925,7.5,1
2006,0.20834194535157702,115,18,0.42,6,8.52,0.42,6.6,1
2011,0.20449973511356775,97,0,0.46,5,5.5,2.355,7.6,1
1995,0.20343432133872905,98,0,0.31,10,5.0,20.79,8.1,1
2006,0.20338142284320612,120,18,0.41,5,5.0,1.2225000000000001,7.7,1
2007,0.19774053307150125,138,1,0.41,2,5.7,0.9775,7.9,1
1995,0.19687192387618938,90,4,0.3,2,0.53,5.92,6.7,1
2012,0.1959982244012708,87,18,0.45,2,5.5,0.63,5.3,0
2014,0.1943091359790822,119,18,0.46,2,5.0,52.60375,6.6,1
2020,0.19319104598140086,96,14,0.5,6,8.52,72.745,5.4,0
1997,0.1931263627868342,95,0,0.31,5,5.0,0.31,7.7,1
1996,0.19126554032515145,102,18,0.3,10,8.52,0.3,6.8,1
2013,0.18887599110708878,96,0,0.44,5,7.5,0.43,6.5,0
2009,0.18644802528235221,108,16,0.4,5,8.7,1.6,6.5,0
2014,0.18586091267564384,99,18,0.44,2,5.7,1.0050000000000001,6.4,0
2015,0.1856406924397828,100,18,0.44,5,1.5,0.44,7.8,1
1966,0.18485237483953787,121,0,0.06,5,1.5,0.06,8.1,1
1998,0.18403967077347783,97,18,0.3,2,0.53,0.3,7.4,1
1976,0.17572118904671255,139,0,0.1,5,7.5,2.8649999999999998,6.6,1
2010,0.1742675603229453,106,18,0.38,5,5.0,0.38,6.9,1
2005,0.17409857051418814,109,16,0.34,10,5.3,4.1450000000000005,7.4,1
2014,0.1731885777204863,109,18,0.41,10,8.5,0.215,6.7,1
2009,0.17246442338617582,123,0,0.37,5,5.0,0.515,7.3,1
1992,0.1710416914122817,104,18,0.24,2,7.7,164.73624999999998,7.5,1
2001,0.16942771084337352,183,0,0.3,2,5.7,1.5933333333333335,8.1,1
1960,0.16906170752324598,90,0,0.05,5,8.0,0.05,7.6,1
2007,0.1688028940854279,94,18,0.35,2,7.7,0.35,5.4,0
2019,0.1681938296985321,109,17,0.43,5,7.7,12.785,7.4,1
1998,0.16563570369613004,86,1,0.27,6,10.3,0.27,6.9,1
1998,0.16563570369613004,86,1,0.27,6,10.3,0.27,7.0,1
2012,0.16550961171662865,83,16,0.38,2,8.3,0.215,3.8,0
2007,0.1639799542544157,88,18,0.34,10,5.5,63.30800000000001,6.4,0
2001,0.16378012048192775,97,18,0.29,2,5.5,28.270000000000007,6.5,0
2006,0.1636972427762391,101,16,0.33,10,5.0,0.17,7.7,1
1963,0.163265306122449,138,0,0.05,5,5.0,6.716666666666666,8.0,1
1998,0.15950104800368078,169,0,0.26,5,0.52,3.9475,8.0,1
2013,0.15882753797641555,117,18,0.37,10,5.0,50.56666666666667,6.8,1
2006,0.1587367202678682,88,18,0.32,2,5.8,0.32,7.2,1
1965,0.1586881777307591,99,0,0.05,5,9.5,0.14333333333333334,7.0,1
2009,0.15848082148999942,161,16,0.34,5,7.0,0.63,7.2,1
2019,0.1564593764637508,112,16,0.4,1,10.4,45.56166666666667,7.3,1
2018,0.15531238032152314,136,18,0.39,3,8.52,0.655,7.3,1
2012,0.1524430634232106,105,18,0.35,5,9.7,3.3975,7.4,1
2000,0.1509872241579559,110,18,0.26,10,8.52,23.762,6.5,0
2006,0.14881567525112643,93,18,0.3,2,8.3,0.3,6.7,1
2014,0.14784390781017123,111,18,0.35,2,5.0,11.234166666666665,6.2,0
2010,0.14675162974563816,96,18,0.32,6,10.3,157.38000000000002,6.7,1
2013,0.14594962949184132,90,18,0.34,2,5.7,0.34,6.1,0
2015,0.1434496259761958,119,18,0.34,5,7.5,0.5525,5.5,0
2015,0.1434496259761958,132,4,0.34,10,5.5,0.34,8.1,1
1997,0.14328730142248988,103,0,0.23,10,5.7,0.54,7.7,1
1974,0.14196383302349164,128,1,0.07,10,5.5,23.686666666666667,7.3,1
2013,0.1416569933303166,124,0,0.33,5,5.0,1.6,6.6,1
1996,0.1402613962384444,102,18,0.22,10,5.0,19.08125,7.2,1
2009,0.13983601896176417,134,18,0.3,5,7.7,0.83,7.1,1
2014,0.1393956845067329,106,18,0.33,5,9.2,0.8250000000000001,7.3,1
2012,0.13937651512979254,97,9,0.32,2,5.7,0.27,6.7,1
2012,0.13937651512979254,90,18,0.32,10,2.53,0.22,6.4,0
2006,0.1388946302343847,145,18,0.28,2,5.5,5.603333333333334,5.3,0
2017,0.1387078075837134,104,0,0.34,5,5.5,0.34,7.6,1
2010,0.13757965288653573,97,18,0.3,2,10.4,0.3,7.3,1
2013,0.13736435716879183,112,18,0.32,5,5.5,3.2150000000000003,6.2,0
2019,0.13690195440578193,108,4,0.35,2,5.9,80.2175,7.9,1
2014,0.13517157285501372,100,18,0.32,6,9.7,40.67333333333333,6.7,1
1973,0.13513513513513511,88,0,0.06,8,9.7,0.06,7.5,1
1973,0.13513513513513511,114,0,0.06,3,5.8,0.05,7.8,1
2000,0.13356562137049946,94,16,0.23,1,10.4,6.386666666666667,7.1,1
2011,0.13336939246537027,127,18,0.3,5,5.53,57.97,4.7,0
2012,0.1306654829341805,101,0,0.3,2,10.4,0.7966666666666667,7.0,1
2012,0.1306654829341805,96,4,0.3,6,10.8,64.20142857142856,5.5,0
1963,0.1306122448979592,103,0,0.04,5,5.5,0.14333333333333334,7.5,1
2017,0.1305485247846714,106,18,0.32,10,8.52,0.44333333333333336,7.1,1
