Year,Rating,Runtime(Mins),Censor,Total_Gross,main_genre,side_genre,dir_numeric,Adjusted_Total,discrete
2015,6.4,101,4,34.02,2,5.5,34.02,14.353400810912298,0
2013,7.3,98,9,33.41,2,5.0,13.9725,14.34169741565417,0
2016,6.2,121,4,34.34,6,10.7,95.35095238095236,14.307677564778285,0
2010,6.8,113,17,31.18,5,8.5,35.355714285714285,14.299111923340616,0
2010,6.4,100,9,31.16,5,7.3,27.73,14.289939946481514,0
2003,3.4,85,4,26.28,2,2.9,30.415,14.285843714609287,0
2001,6.7,119,16,25.29,5,5.5,25.29,14.282756024096388,0
1982,8.2,109,16,13.78,8,9.5,16.52,14.279792746113989,0
2018,6.6,96,4,35.85,6,5.2,35.85,14.276791883401552,0
2019,7.8,113,16,36.47,6,10.3,91.25399999999999,14.26518364908248,0
2008,6.1,110,16,30.69,8,9.0,23.715,14.254363047340371,0
2003,6.0,109,18,26.18,6,10.4,88.98444444444445,14.231483578708945,0
2014,6.0,111,18,33.68,10,8.52,72.13333333333334,14.226808042990191,0
2010,6.5,107,9,31.01,2,5.7,71.30666666666666,14.221150120038246,0
2004,7.4,102,18,26.78,2,5.7,25.130000000000006,14.178064060707667,0
2011,6.9,129,9,31.85,3,5.5,32.43,14.15938383340681,0
1994,6.6,99,1,20.98,2,5.7,54.0,14.154157530780905,0
1996,6.6,120,8,22.2,2,5.7,22.2,14.153649984061206,0
1987,5.8,93,1,16.06,6,5.3,16.06,14.134213421342135,0
2006,5.5,103,9,28.44,2,5.5,28.44,14.107726013806786,0
2018,6.4,101,16,35.42,6,8.5,43.248000000000005,14.105550028175257,0
1998,7.3,121,1,22.91,10,5.0,22.439999999999998,14.054496191401256,0
2015,7.3,109,0,33.31,1,2.53,18.7875,14.05384423902083,0
2017,7.0,113,16,34.39,6,8.5,75.84222222222222,14.029886772952658,0
1995,6.8,106,4,21.28,2,10.4,27.390909090909098,13.96478180028437,0
2006,5.8,88,1,28.14,0,2.2,54.54,13.958910338555661,0
2015,6.5,122,8,33.08,2,5.7,35.355714285714285,13.956804786154578,0
2008,7.2,111,0,30.03,10,8.52,36.1,13.947817605462081,0
1993,6.5,109,9,20.1,1,5.8,21.520000000000003,13.914046726276322,0
1999,8.1,86,1,23.16,0,3.6,239.20400000000004,13.903647005853218,0
2017,6.3,96,4,34.0,5,5.5,34.0,13.87078075837134,0
1990,6.8,74,0,18.12,0,2.2,18.12,13.868231392308184,0
2019,5.4,93,16,35.42,2,10.0,35.42,13.854477785865136,0
2010,5.4,121,9,30.21,2,5.7,76.08,13.854271045674151,0
2007,6.9,100,18,28.64,6,8.4,28.64,13.812899676019013,0
2013,7.1,106,17,32.17,10,5.5,59.36888888888888,13.809410531625105,0
2017,7.7,107,18,33.8,10,5.5,33.8,13.789187930380917,0
2009,4.9,103,9,29.58,2,5.7,57.833333333333336,13.787831469629946,0
2001,6.1,120,4,24.4,6,10.4,24.4,13.780120481927712,0
2007,6.8,117,18,28.56,6,10.4,18.498,13.774316157370917,0
1996,5.5,95,9,21.6,6,5.2,21.6,13.771118903410906,0
2012,5.5,101,9,31.61,5,8.7,31.61,13.76778638516482,0
2005,4.4,101,1,26.87,6,10.7,44.49142857142857,13.758907616812458,0
2019,6.5,103,4,35.15,2,5.8,109.42666666666666,13.748867706752103,0
2017,5.3,109,4,33.7,6,8.51,33.7,13.74839151638571,0
2005,6.3,123,9,26.84,2,5.7,56.22375,13.743545978237675,0
2002,5.1,84,16,24.72,2,5.5,24.515,13.742876997915218,0
2007,7.3,120,18,28.48,10,8.52,28.48,13.73573263872282,0
1999,7.8,113,18,22.86,2,5.8,36.977500000000006,13.723547951373252,0
2014,5.6,83,18,32.48,8,9.7,32.48,13.71991464478389,0
1981,7.6,96,4,12.47,6,3.8,45.79,13.714599945009626,0
2014,5.0,84,4,32.46,8,9.0,29.957500000000003,13.711466421480454,0
2018,7.5,119,17,34.37,1,2.7,11.3675,13.687401311925,0
2014,7.8,117,16,32.38,10,8.52,22.17,13.677673528266702,0
1974,6.4,144,1,6.74,5,5.5,6.74,13.669089065404766,0
2001,6.9,101,4,24.19,5,9.0,40.8925,13.661521084337352,0
2015,6.5,104,18,32.36,2,5.0,32.36,13.653029107616751,0
1985,7.2,94,0,14.64,2,9.4,31.237499999999997,13.610164239231487,0
2011,5.6,81,18,30.54,2,2.9,50.56666666666667,13.577004152974691,0
2000,5.8,104,18,23.36,6,10.7,32.489999999999995,13.565621370499423,0
2018,6.3,107,4,34.02,6,10.4,34.20333333333333,13.54801840650825,0
2009,5.5,101,16,29.06,10,8.5,29.06,13.545449036762887,0
2016,5.6,118,4,32.46,2,5.7,74.53916666666667,13.52438013257726,0
2015,6.3,109,9,32.0,3,2.7,17.665,13.501141268347839,0
1996,5.8,84,18,21.16,6,10.3,20.655,13.490596110934018,0
1999,8.0,188,16,22.46,5,5.0,19.08125,13.483415878733302,0
1999,6.1,122,16,22.36,2,5.0,95.35095238095236,13.423382860573312,0
2010,6.1,109,1,29.2,2,7.1,29.2,13.39108621428948,0
1962,8.0,134,16,4.05,5,8.7,24.674999999999997,13.388429752066116,0
2013,5.8,130,16,31.17,6,3.7,59.581999999999994,13.38014691547263,0
2004,6.2,102,4,25.27,2,5.7,18.791818181818183,13.378628783199503,0
2018,6.0,117,16,33.56,6,2.2,33.56,13.364829445103377,0
1995,5.8,111,18,20.35,6,10.8,37.27,13.354478836268182,0
2011,6.4,105,1,30.02,1,5.0,87.075,13.34583053936805,0
2007,6.1,121,16,27.67,3,10.4,19.650000000000002,13.345074512410829,0
2006,6.3,103,9,26.87,2,5.3,26.87,13.328923979992558,0
2008,6.2,101,18,28.69,10,9.7,35.51833333333334,13.325437465891014,0
1995,5.0,128,16,20.3,5,5.0,63.32285714285714,13.321666848955482,0
2015,6.8,120,4,31.57,6,10.4,80.08999999999999,13.319719682554416,0
2008,7.1,137,18,28.64,6,2.53,48.411,13.30221432635478,0
1990,5.0,90,1,17.37,3,5.1,45.79,13.294215192295427,0
2016,7.3,133,16,31.89,6,10.4,71.42299999999999,13.286891017495034,0
2009,7.1,105,4,28.5,5,2.57,22.675,13.284421801367596,0
2005,5.4,93,4,25.86,6,3.8,10.955,13.241732451461486,0
1985,7.3,91,16,14.24,2,8.3,14.24,13.238301828323523,0
1996,6.2,97,0,20.75,5,8.5,47.07666666666666,13.229199872489641,0
1998,6.9,136,18,21.55,5,2.5,33.698750000000004,13.220183017228157,0
1988,6.2,88,4,15.63,2,8.3,15.63,13.216827566767671,0
1998,4.6,105,16,21.46,8,9.7,27.390909090909098,13.164971115996114,0
1992,6.7,99,9,18.47,2,0.53,56.22375,13.163083501603513,0
2013,6.3,105,4,30.66,2,5.0,20.435000000000002,13.161222471234868,0
1994,8.5,110,16,19.5,6,10.4,30.334545454545456,13.15567549333783,0
2017,5.6,91,18,32.19,2,2.9,32.19,13.13236566505804,0
2015,6.5,119,18,31.09,5,8.5,50.385555555555555,13.117202563529196,0
1996,5.6,107,4,20.55,6,5.4,67.1,13.101689512272877,0
2005,7.8,119,9,25.51,6,3.8,369.26666666666665,13.062513334755705,0
1986,6.6,117,1,14.3,3,8.52,50.885000000000005,13.04645328062039,0
2005,5.6,105,9,25.47,5,8.5,12.137500000000001,13.042031149989327,0
2018,6.8,115,17,32.73,3,8.3,29.085,13.034292840829364,0
1987,7.4,88,1,14.79,2,2.9,13.9725,13.016501650165017,0
1994,6.4,107,8,19.29,2,0.52,30.56,13.01399898802496,0
2016,5.4,127,4,31.15,6,3.7,64.196,12.978571815458459,0
2014,6.2,117,16,30.7,6,8.52,80.07833333333333,12.968022770777877,0
2011,5.7,87,9,29.14,6,7.7,29.14,12.954613654802966,0
2011,6.5,93,16,29.12,6,10.8,64.20142857142856,12.94572236197194,0
2014,7.3,114,16,30.64,3,2.7,234.0025,12.942678100867564,0
2016,6.7,97,9,31.02,5,5.5,73.92999999999999,12.9244076313169,0
2014,6.2,118,16,30.58,6,10.7,93.14999999999999,12.917333430957248,0
2009,6.0,90,16,27.69,8,9.7,36.7,12.906864550170832,0
1996,7.3,130,16,20.19,1,5.0,39.17,12.872170863882696,0
1996,6.5,89,18,20.11,2,10.0,20.11,12.821166719795988,0
1996,6.1,117,4,20.1,2,2.5,51.56125,12.81479120178515,0
2013,6.4,113,16,29.81,2,5.3,91.24777777777778,12.796348397505264,0
2000,7.7,110,4,22.0,5,0.5,32.43,12.77584204413473,0
1990,7.1,96,0,16.67,2,8.0,48.93749999999999,12.758466738950188,0
2018,7.8,101,1,32.02,0,2.2,29.285555555555554,12.751544661269671,0
2004,5.8,120,3,24.01,6,2.2,82.15,12.711550339715874,0
2004,7.2,119,18,24.01,6,2.2,29.285555555555554,12.711550339715874,0
2005,7.5,92,18,24.79,2,5.0,52.60375,12.693834008960952,0
1999,6.9,99,18,21.13,8,9.7,22.05,12.684976737205462,0
2009,6.7,132,18,27.15,6,10.4,64.88636363636364,12.655159716039657,0
2016,5.7,91,4,30.35,6,3.7,30.35,12.645253759202705,0
1991,5.7,100,4,17.22,6,2.2,23.064999999999998,12.643945420057518,0
1981,8.4,149,18,11.49,5,1.5,83.96444444444444,12.63678856200165,0
1981,7.4,123,0,11.49,6,10.4,51.888999999999996,12.63678856200165,0
2019,6.2,119,16,32.14,6,10.3,16.095,12.571510898862376,0
2012,6.2,124,4,28.84,2,5.7,71.72,12.561308426072554,0
2005,7.0,103,16,24.52,6,10.4,81.65500000000002,12.555579261787923,0
2017,5.9,95,4,30.72,6,10.8,30.72,12.532658379328456,0
2018,6.6,96,4,31.45,6,1.3,54.2675,12.524549643876673,0
1995,5.6,103,4,19.08,6,5.4,19.08,12.521054358525646,0
2003,5.4,104,4,23.02,6,2.5,23.02,12.51370328425821,0
2005,4.7,97,4,24.41,6,10.7,50.45666666666667,12.49925325368039,0
2011,5.1,106,4,28.09,6,9.7,71.512,12.48782078117417,0
2008,4.0,87,16,26.88,8,9.0,26.88,12.484759814679345,0
2005,6.0,98,1,24.38,2,5.1,24.38,12.483891615105607,0
2002,6.1,108,16,22.43,10,5.5,28.75714285714286,12.469770674079221,0
2004,8.1,121,4,23.53,1,2.53,23.53,12.457425218388774,0
2008,6.7,115,16,26.81,1,2.53,17.564999999999998,12.452247419328618,0
1990,5.9,98,0,16.25,6,10.3,10.64,12.437017666943046,0
2015,6.3,104,18,29.47,3,1.1,51.557500000000005,12.433707286819088,0
1998,6.1,108,16,20.24,6,8.7,16.52,12.416543121517302,0
2001,6.6,97,18,21.97,6,9.7,22.439999999999998,12.407756024096388,0
2011,5.5,86,9,27.87,5,7.3,14.870000000000001,12.3900165600329,0
2017,6.4,112,4,30.35,5,8.5,30.35,12.381711647546181,0
2008,4.6,75,0,26.64,6,2.8,26.64,12.373288744905423,0
2002,7.7,115,18,22.25,2,5.0,36.977500000000006,12.369701181375955,0
2005,7.6,122,20,24.15,10,5.0,22.064000000000004,12.36611905269895,0
2013,6.5,103,16,28.8,6,10.3,22.7525,12.362792145191264,0
2007,5.2,87,9,25.63,2,5.52,32.86142857142857,12.361194786884333,0
2018,5.3,116,4,30.82,6,5.2,30.82,12.273660414126523,0
2008,6.8,109,18,26.42,6,10.8,82.03166666666667,12.271106930945995,0
2017,7.5,119,18,30.01,1,2.7,32.86142857142857,12.243003839962467,0
1995,6.5,108,16,18.64,6,8.53,124.726,12.232308870173902,0
2018,7.8,100,4,30.71,0,3.6,30.71,12.229854358138398,0
2006,7.6,104,9,24.63,6,1.2,36.2125,12.217766938117478,0
1994,6.4,112,4,18.09,7,8.5,49.552499999999995,12.204418957665709,0
2018,6.0,100,18,30.62,2,9.4,30.712,12.194013039602664,0
2008,7.9,109,4,26.24,5,2.5,38.455714285714286,12.18750362861555,0
1987,6.7,110,0,13.84,6,8.52,15.025,12.180418041804181,0
2014,6.8,110,9,28.83,5,2.5,81.21249999999999,12.17811389190639,0
2018,3.2,93,4,30.57,8,9.7,38.50333333333333,12.174101195971698,0
2018,3.9,90,9,30.57,2,9.4,60.489999999999995,12.174101195971698,0
1985,6.3,94,0,13.09,2,8.7,44.53,12.169197396963126,0
2017,7.2,134,16,29.82,5,4.0,35.7975,12.165490653371569,0
1998,5.9,97,18,19.82,6,10.4,19.82,12.158887582434435,0
2015,5.3,114,4,28.78,6,10.7,43.285,12.142588928220338,0
2004,6.3,96,1,22.92,2,7.1,22.92,12.134474543368922,0
1985,6.9,108,0,13.0,2,2.5,20.59,12.085528354508835,0
1979,6.8,88,1,8.75,6,3.8,45.79,12.056493282810884,0
2021,6.0,98,16,32.64,6,8.6,32.64,12.045625019028876,0
2008,5.2,85,16,25.93,8,9.7,25.93,12.043520163490902,0
2016,4.7,101,1,28.85,6,2.2,54.0,12.020282403723165,0
2003,5.2,88,1,22.11,6,2.5,22.11,12.019026047565118,0
1986,6.1,86,1,13.17,2,8.3,48.19222222222222,12.015509769634303,0
1990,5.6,125,4,15.69,2,5.7,42.085384615384605,12.008418904266852,0
2006,7.3,97,18,24.15,2,2.9,18.791818181818183,11.979661857715678,0
1993,7.8,121,18,17.27,10,5.0,38.61,11.95500432650707,0
1981,6.6,116,0,10.85,5,2.55,33.955,11.932911740445421,0
2013,6.5,104,16,27.7,8,9.7,31.42,11.890602167423541,0
1989,7.9,103,1,14.74,1,5.0,22.675,11.8902930895402,0
2010,6.4,100,4,25.92,2,5.5,25.92,11.88688200939669,0
2009,5.9,98,9,25.46,8,9.5,25.46,11.86741680922172,0
2009,6.5,118,16,25.45,6,10.4,7.982000000000001,11.86275560858966,0
2019,6.8,125,16,30.32,2,5.5,37.10999999999999,11.859620735952312,0
2008,6.3,129,4,25.53,1,2.7,50.368,11.857735047201032,0
1983,7.7,79,0,11.8,2,2.9,13.9725,11.847389558232932,0
1992,5.6,86,4,16.62,6,2.5,16.62,11.844637130300509,0
1996,5.9,116,4,18.57,6,5.3,67.63933333333333,11.839336946126876,0
2018,7.4,133,9,29.72,10,5.0,35.214000000000006,11.835599854245302,0
2005,7.6,124,18,23.09,5,8.53,13.9725,11.823341156390011,0
2010,5.7,105,1,25.7,2,5.5,55.695,11.785990263946562,0
1980,7.2,103,0,9.71,5,7.3,9.71,11.782788957427448,0
2017,7.4,140,18,28.78,1,10.4,28.78,11.741207947821387,0
2007,7.3,133,9,24.34,5,7.2,25.115000000000002,11.739035548683757,0
2006,3.7,102,9,23.64,8,9.7,32.7025,11.726675209788763,0
2002,7.3,120,9,21.08,1,5.0,36.330000000000005,11.719249478804725,0
2013,7.9,117,18,27.3,1,5.0,19.540000000000003,11.718896720962553,0
1988,5.4,105,1,13.85,2,7.5,28.923333333333332,11.711648227749983,0
2005,6.2,122,4,22.86,10,5.3,48.78666666666667,11.705568593983354,0
2015,5.3,97,16,27.74,8,9.7,27.74,11.703801836999032,0
2005,6.2,105,9,22.83,2,5.7,14.873333333333333,11.690206955408573,0
2002,6.4,92,16,21.01,2,5.5,79.59,11.680333564975678,0
1998,6.1,87,16,18.97,6,10.8,64.88636363636364,11.637441848576247,0
1995,6.6,100,8,17.69,2,5.1,45.75,11.608881111232636,0
2016,7.4,111,16,27.85,5,5.0,21.385,11.603634833403472,0
1994,6.5,114,1,17.19,5,7.1,45.541999999999994,11.597233934896272,0
1999,6.7,142,18,19.28,10,5.7,33.698750000000004,11.574365901245685,0
2013,8.1,123,18,26.95,6,1.2,95.35095238095236,11.568654455309186,0
2013,8.1,123,18,26.95,6,1.2,95.35095238095236,11.568654455309186,0
2007,5.7,109,14,23.98,10,9.7,47.07666666666666,11.565409714767318,0
2006,5.1,97,16,23.29,6,3.7,43.313,11.55305692199578,0
2002,7.5,101,9,20.78,5,0.5,25.255000000000003,11.55246699096595,0
2015,5.9,106,16,27.37,6,3.7,48.02,11.547694891083761,0
2008,6.5,113,14,24.85,6,5.3,22.7525,11.54190034950825,0
2015,6.7,103,17,27.29,6,8.5,27.356666666666666,11.51394203791289,0
2001,4.8,96,16,20.38,8,9.7,29.225,11.509789156626507,0
2012,5.3,91,9,26.41,6,10.3,44.68,11.50291801430569,0
2016,6.7,117,1,27.57,6,2.53,32.86142857142857,11.486973513713956,0
2010,5.5,88,16,25.0,2,8.0,23.715,11.46497107387798,0
2006,5.0,85,4,23.09,7,8.5,29.455,11.453846471828365,0
2013,5.8,125,16,26.63,6,5.2,22.064000000000004,11.431290098140396,0
2019,5.7,90,16,29.21,5,8.3,29.21,11.425445966265404,0
1995,7.3,122,18,17.38,5,8.5,17.38,11.405446789893906,0
2016,6.8,111,1,27.37,1,2.7,28.415,11.403643999650019,0
2007,7.8,121,16,23.64,6,9.3,40.5,11.401429760512901,0
2005,4.6,83,16,22.26,2,2.9,22.26,11.39833582248773,0
2005,7.3,116,18,22.2,10,0.53,27.8,11.367612545338167,0
2017,4.5,102,16,27.79,5,8.5,27.79,11.337323449268808,0
2017,7.0,118,4,27.78,6,10.3,59.36888888888888,11.333243807869287,0
2014,6.6,118,16,26.76,5,5.5,29.659999999999997,11.303722780000522,0
2012,5.1,101,9,25.89,6,9.4,66.72571428571429,11.276431177219779,0
2000,7.2,107,18,19.39,2,5.0,61.41166666666667,11.26016260162602,0
1994,6.1,99,1,16.67,3,10.3,16.67,11.246415921740596,0
1998,5.8,97,0,18.32,3,2.7,45.79,11.238689228567045,0
2004,4.1,84,9,21.22,6,10.3,21.22,11.234448072002117,0
1996,6.4,101,16,17.6,6,10.4,36.931250000000006,11.220911699075554,0
1999,6.7,133,4,18.66,9,8.5,10.331999999999999,11.202161188653758,0
2014,4.8,98,9,26.5,5,8.7,26.5,11.193895877055821,0
2016,7.6,102,18,26.86,10,8.52,6.785,11.191153738786975,0
2009,5.8,118,16,24.0,5,0.51,132.20000000000002,11.186881516941133,0
2005,6.6,107,1,21.84,2,5.7,26.439999999999998,11.183272882440791,0
2009,5.7,86,18,23.99,2,10.4,23.99,11.182220316309074,0
2016,5.5,107,16,26.83,6,8.3,39.07363636363636,11.178654311677382,0
2006,5.2,96,9,22.53,2,2.5,81.21249999999999,11.176057211359595,0
2006,5.6,121,18,22.52,10,5.5,42.085384615384605,11.171096688851224,0
2011,6.4,116,18,25.12,6,10.8,25.12,11.167463795767004,0
2015,6.6,114,18,26.46,6,10.8,61.76714285714286,11.16375618626512,0
2013,6.9,109,4,26.0,6,2.8,40.5,11.160854019964336,0
2006,7.7,110,18,22.49,10,8.52,18.2275,11.15621512132611,0
1990,7.2,125,16,14.56,2,10.4,9.52125,11.14356782958097,0
2001,6.8,124,16,19.72,10,5.5,19.035,11.137048192771086,0
2010,5.4,94,1,24.27,6,2.1,72.71666666666667,11.130193918520742,0
2004,6.1,113,1,21.01,6,5.2,48.54600000000001,11.123268331421512,0
2014,6.5,114,16,26.31,6,10.4,15.454999999999998,11.113637755673157,0
2016,4.8,93,4,26.58,8,9.7,26.58,11.07449241909746,0
2011,5.4,95,16,24.83,6,3.7,41.78600000000001,11.038540049717145,0
2003,6.3,101,9,20.3,2,5.5,116.98666666666666,11.03510758776897,0
2011,6.4,90,18,24.81,2,5.0,24.81,11.02964875688612,0
1996,5.0,100,4,17.3,6,2.2,40.21333333333333,11.0296461587504,0
2017,5.8,97,4,27.02,2,5.7,27.02,11.023191061505694,0
2014,6.1,94,18,26.05,2,5.5,26.05,11.00381085272846,0
2016,5.7,123,9,26.41,6,5.7,40.076,11.003662332143112,0
1988,7.2,94,16,13.01,6,8.3,16.52,11.001338876752872,0
2010,6.4,92,18,23.98,6,10.8,43.248000000000005,10.997200254063758,0
1997,6.1,177,16,17.63,6,5.2,86.72333333333334,10.983283148167375,0
2013,8.0,126,16,25.57,5,2.5,36.977500000000006,10.976270665018772,0
2019,6.2,100,4,28.05,2,8.5,29.957500000000003,10.971713774520525,0
1991,7.6,118,1,14.92,2,0.53,27.655714285714286,10.955148993452855,0
2008,6.9,114,9,23.53,6,10.4,13.790000000000001,10.928809465751675,0
2001,5.8,90,4,19.35,2,10.2,84.20769230769231,10.928087349397593,0
2015,5.2,83,9,25.8,8,9.5,25.8,10.885295147605445,0
2000,7.4,90,9,18.72,2,2.9,13.050000000000002,10.871080139372824,0
2007,6.2,103,18,22.49,6,10.8,22.49,10.846791679946495,0
1988,6.3,104,0,12.79,2,5.7,58.498333333333335,10.815305475301248,0
2010,6.3,97,16,23.58,6,2.2,38.50333333333333,10.81376071688171,0
2013,6.7,115,16,25.13,6,8.5,33.242000000000004,10.787394673911683,0
2008,7.1,96,16,23.22,2,5.7,13.9725,10.784826000627024,0
1985,6.1,101,0,11.6,6,8.5,9.815,10.784009916330959,0
2014,7.7,108,4,25.44,5,8.51,29.085,10.74614004197359,0
2009,5.5,105,9,23.04,6,10.4,11.78,10.739406256263488,0
2011,7.0,127,16,24.15,5,9.7,10.979999999999999,10.736236093462306,0
2014,7.9,165,16,25.38,5,5.0,14.184545454545455,10.720795372063275,0
1990,6.4,90,1,13.99,3,8.52,13.99,10.707315517571274,0
2019,7.1,148,16,27.33,5,8.5,35.7,10.690086896885772,0
2009,5.6,109,9,22.93,5,5.5,22.93,10.68813304931084,0
1996,7.1,110,16,16.76,2,7.7,164.73624999999998,10.68536818616513,0
2014,6.4,102,18,25.28,2,5.5,25.28,10.678554255546082,0
2010,6.4,98,18,23.24,6,10.4,35.214000000000006,10.657837110276969,0
2003,7.5,130,16,19.59,10,8.52,27.655714285714286,10.649150622876556,0
2008,7.3,119,14,22.91,5,5.5,124.15375,10.640842535502374,0
2002,6.3,125,4,19.08,5,1.5,35.51833333333334,10.607366226546212,0
2015,6.9,92,18,25.14,5,7.7,12.785,10.60683410894577,0
1998,6.6,82,18,17.28,2,10.0,26.686666666666667,10.600685036552322,0
2003,5.6,116,9,19.48,6,3.8,73.61999999999999,10.589354473386182,0
1995,6.4,98,18,16.12,6,10.4,16.12,10.578584709613912,0
2015,6.9,122,17,25.02,6,1.3,95.35095238095236,10.556204829189467,0
2020,4.9,109,16,27.31,7,8.5,22.7525,10.552094931504113,0
2014,6.2,108,16,24.98,6,8.5,36.1,10.551830905994509,0
1996,8.1,93,16,16.5,5,5.0,20.836363636363636,10.519604717883329,0
1993,6.2,120,4,15.19,10,5.8,15.19,10.5151427747332,0
2013,6.5,90,7,24.48,2,5.7,24.48,10.508373323412574,0
1982,7.5,82,1,10.14,0,5.2,35.23666666666667,10.507772020725389,0
1998,7.6,93,4,17.11,2,5.7,29.285555555555554,10.496395889780684,0
2008,5.5,90,4,22.53,6,3.8,20.79,10.464346675026997,0
2000,5.7,106,4,18.0,6,8.51,18.0,10.45296167247387,0
2001,7.0,100,18,18.49,2,9.4,30.712,10.442394578313253,0
2017,5.6,88,18,25.48,2,10.0,25.48,10.394926285979462,0
2018,7.6,102,4,26.02,5,8.5,26.02,10.362123425553929,0
2011,5.8,109,8,23.19,3,2.1,41.625,10.309454037573122,0
1990,6.9,110,16,13.45,10,8.52,28.415,10.294023853562088,0
2001,6.9,131,4,18.21,6,8.52,9.51,10.284262048192772,0
1973,7.2,124,0,4.56,6,9.4,11.78,10.270270270270268,0
2011,5.9,108,18,23.07,6,5.2,23.07,10.256106280586973,0
1994,7.2,106,18,15.19,2,5.0,62.196666666666665,10.247933884297519,0
2017,6.8,132,4,25.11,1,10.4,77.35947368421053,10.243979554197185,0
1992,6.0,99,1,14.36,2,2.5,16.52,10.23399453616819,0
2005,6.3,109,18,19.98,6,10.4,6.936666666666667,10.23085129080435,0
1984,7.4,84,0,10.6,2,2.9,13.9725,10.20375421145516,0
2002,6.5,132,9,18.31,6,5.2,21.560000000000002,10.179291174426684,0
2001,5.8,106,9,18.0,10,5.5,18.0,10.16566265060241,0
1998,5.8,93,18,16.57,5,0.5,16.57,10.165124482388425,0
1983,6.4,93,4,10.1,2,2.5,41.894999999999996,10.140562248995982,0
1988,8.5,155,1,11.99,5,5.5,3.9475,10.138820379113524,0
1986,7.2,99,4,11.1,6,2.2,16.52,10.126967231810232,0
2017,7.6,101,11,24.8,5,5.0,130.51749999999998,10.117510670812035,0
1999,7.2,102,18,16.84,2,10.0,58.569,10.109560258141977,0
2016,6.5,123,16,24.25,2,5.7,47.895,10.103703580252574,0
1993,6.3,109,4,14.54,5,8.5,14.54,10.065186039803866,0
2021,7.4,92,16,27.27,6,10.4,18.259999999999998,10.063853991082029,0
1998,7.5,121,18,16.31,10,8.52,124.726,10.005623434384743,0
1999,6.6,127,18,16.64,10,5.5,62.776666666666664,9.989494221822001,0
1999,6.8,121,18,16.64,5,8.5,47.43857142857142,9.989494221822001,0
1988,6.8,92,16,11.81,6,1.2,11.81,9.986611232471287,0
2017,5.8,135,16,24.45,5,7.5,46.01333333333333,9.9747232218288,0
2019,7.5,109,5,25.5,2,5.7,18.7875,9.974285249564113,0
2005,6.3,134,9,19.38,2,10.1,19.38,9.923618519308723,0
2007,6.1,102,9,20.57,10,5.8,38.55,9.920787232392147,0
2002,7.3,95,18,17.84,2,5.7,19.08125,9.917998610145935,0
2000,6.6,94,8,17.07,2,10.0,13.9725,9.91289198606272,0
2005,5.0,97,16,19.3,2,8.0,49.552499999999995,9.882654149775973,0
1985,7.7,82,1,10.63,2,7.3,13.9725,9.882243569879147,0
2014,6.2,104,7,23.39,5,5.5,23.39,9.880197153371158,0
1985,7.6,97,4,10.6,2,10.4,47.43857142857142,9.854353889061048,0
2000,7.0,120,18,16.94,10,8.52,14.873333333333333,9.837398373983742,0
2007,5.9,80,18,20.34,2,10.0,26.590000000000003,9.809859616278867,0
2014,5.5,105,16,23.22,6,5.2,39.07363636363636,9.808387255291931,0
2018,7.1,120,10,24.62,1,5.0,59.965,9.804591803886924,0
2007,7.6,114,16,20.3,10,5.5,64.725,9.790567856954818,0
2009,7.9,87,1,21.0,0,2.2,29.285555555555554,9.788521327323492,0
1972,8.0,138,0,4.08,9,8.5,30.93,9.756875249103228,0
2008,5.9,104,16,20.98,10,8.3,20.98,9.744429349403745,0
2014,6.2,119,4,23.02,6,5.4,23.02,9.723905022257547,0
1972,7.2,99,1,4.06,6,2.2,4.06,9.709047429254682,0
2009,5.2,91,8,20.82,6,10.3,73.85,9.704619715946434,0
2010,7.3,133,7,21.15,6,10.4,20.882499999999997,9.69936552850077,0
2013,5.9,100,16,22.53,2,2.9,22.53,9.67130927191525,0
2004,7.0,88,16,18.23,3,2.0,32.48,9.651460337068736,0
1999,6.4,116,9,16.07,2,7.3,29.659999999999997,9.64730601831007,0
2002,5.5,99,4,17.32,6,2.2,17.32,9.628908964558722,0
2001,6.3,105,4,17.01,5,0.5,48.19222222222222,9.60655120481928,0
2011,5.5,102,18,21.6,3,2.5,50.56666666666667,9.60259625750666,0
1985,7.1,97,0,10.3,2,5.5,10.3,9.575457080880076,0
2018,6.5,111,16,24.01,10,5.0,12.64,9.561667311589156,0
2010,7.0,106,18,20.81,2,5.7,20.81,9.54344192189603,0
2006,6.2,110,18,19.19,2,2.9,30.712,9.519242693563722,0
2003,7.2,91,9,17.51,2,0.5,13.050000000000002,9.518459796149491,0
2007,7.4,124,18,19.66,5,5.0,19.66,9.481899707770037,0
2015,5.7,96,11,22.47,6,10.8,22.47,9.480332634367999,0
2011,6.0,92,9,21.28,5,9.7,22.675,9.460335572210264,0
2005,5.9,110,4,18.47,6,10.7,21.963333333333335,9.45764881587369,0
2015,6.3,106,9,22.35,5,9.5,53.855000000000004,9.429703354611695,0
2012,7.4,130,4,21.59,5,5.0,8.6825,9.403559255163191,0
2008,6.7,115,18,20.21,6,10.4,14.405000000000001,9.386793000545744,0
2005,7.3,126,18,18.32,5,5.0,25.255000000000003,9.380840622999784,0
